"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.229668333E-1,-1.155479322E0,-2.914087974E0,2.148202711E0,3.800238950E0
6.330468333E-1,-1.237782171E0,-3.169428573E0,2.993740500E0,4.532092714E0
6.431258333E-1,-7.843933817E-1,-2.740489989E0,3.314160901E0,4.371409479E0
6.532058333E-1,-4.305701765E-1,-2.034467935E0,2.526267303E0,3.272075327E0
6.632848333E-1,-1.325280198E-1,-1.254896971E0,1.745022574E0,2.153470192E0
6.733648333E-1,4.877937332E-2,-6.346396838E-1,1.070898836E0,1.245781390E0
6.834438333E-1,-1.093853250E-2,-3.006525730E-1,1.390128744E-1,3.314154498E-1
6.935238333E-1,1.771625943E-2,-7.821089476E-2,-6.969927835E-1,7.015908710E-1
7.036028333E-1,5.779252734E-2,-1.049823716E-1,-1.377920927E0,1.383122321E0
7.136828333E-1,-1.290285709E-1,-6.591449261E-2,-1.501995335E0,1.508967554E0
7.237628333E-1,6.255329378E-1,2.220363200E-1,-9.541726238E-1,1.162341163E0
7.338418333E-1,9.228528902E-1,2.653460616E-1,-9.806207496E-1,1.372473331E0
7.439218333E-1,1.085159756E0,2.983620724E-1,-8.519644636E-1,1.411536422E0
7.540008333E-1,1.243905083E0,1.835733354E-1,-7.252243102E-1,1.451533439E0
7.640808333E-1,1.107942555E0,-1.189630643E-1,-7.633200896E-1,1.350683706E0
7.741598333E-1,8.850470596E-1,-4.053064772E-1,-8.649745184E-1,1.302214481E0
7.842398333E-1,5.522007040E-1,-5.815681618E-1,-8.900532264E-1,1.198057549E0
7.943188333E-1,3.520355287E-1,-6.006534737E-1,-7.067453545E-1,9.920698590E-1
8.043988333E-1,2.327757731E-1,-3.271090311E-1,-4.010535049E-1,5.674758079E-1
8.144788333E-1,7.933337744E-2,-1.682638630E-2,-4.083192551E-1,4.162949989E-1
8.245578333E-1,8.493744029E-2,3.099565163E-1,1.241636363E0,1.282555367E0
8.346378333E-1,-3.226140571E-1,2.777509296E-1,2.805792278E-1,5.098530296E-1
8.447168333E-1,-6.229698108E-1,-1.010879798E-1,-7.017594337E-2,6.350077384E-1
8.547968333E-1,-3.355406795E-1,-2.816355273E-2,-1.412564510E-1,3.651494465E-1
8.648758333E-1,-6.116246776E-1,-3.779143184E-2,-3.590202105E-1,7.102171851E-1
8.749558333E-1,-1.139490257E0,-1.401055728E-1,-4.248510879E-1,1.224159329E0
8.850348333E-1,-1.541093327E0,-1.978323555E-1,-6.743231285E-1,1.693758532E0
8.951148333E-1,-1.661671392E0,-1.690795496E-2,-1.243480575E0,2.075495515E0
9.051948333E-1,-1.400279802E0,1.633279359E-1,-1.924633251E0,2.385722677E0
9.152738333E-1,-9.144453250E-1,2.565145732E-1,-2.420075435E0,2.599764430E0
9.253538333E-1,-2.767015006E-1,4.256857780E-1,-2.789882004E0,2.835703387E0
9.354328333E-1,3.008522554E-1,6.994765346E-1,-3.111408699E0,3.203223937E0
9.455128333E-1,8.441449821E-1,1.032705700E0,-2.915911721E0,3.206493876E0
9.555918333E-1,1.232997102E0,1.320620406E0,-2.504278849E0,3.087998164E0
9.656718333E-1,1.416841456E0,1.570763999E0,-2.338352995E0,3.153194251E0
9.757508333E-1,1.539180410E0,1.735638524E0,-2.045456023E0,3.092799341E0
9.858308333E-1,1.748384577E0,1.816377316E0,-1.601507928E0,2.986788045E0
9.959108333E-1,1.835323757E0,1.749549196E0,-1.459152201E0,2.925484716E0
1.005989833E0,1.732228720E0,1.622672949E0,-1.472955723E0,2.793435591E0
1.016069833E0,1.471719914E0,1.378053512E0,-1.287855679E0,2.392396965E0
1.026148833E0,9.653674105E-1,8.460367025E-1,-9.923882711E-1,1.622512502E0
1.036228833E0,4.975376795E-1,2.548943098E-1,-6.803434217E-1,8.805577909E-1
1.046307833E0,2.317610984E-1,-1.199611840E-1,-3.186475253E-1,4.118739343E-1
1.056387833E0,-2.033791796E-3,-3.132694025E-1,-2.166603899E-1,3.808983846E-1
1.066466833E0,-7.629702799E-3,-3.222616893E-1,-7.133953929E-2,3.301516903E-1
1.076546833E0,4.876471873E-1,1.361858918E-1,5.024535799E-1,7.133063692E-1
1.086626833E0,8.544487263E-1,5.914628202E-1,9.108704835E-1,1.381881301E0
1.096705833E0,7.895849052E-1,7.834062986E-1,8.489291739E-1,1.399232109E0
1.106785833E0,6.754187505E-1,8.764835930E-1,8.276084715E-1,1.381792227E0
1.116864833E0,6.476654530E-1,8.846427977E-1,6.949059123E-1,1.298059184E0
1.126944833E0,7.434672575E-1,8.060111958E-1,6.615031081E-1,1.280618590E0
1.137023833E0,8.425044727E-1,7.697856483E-1,9.140262258E-1,1.462131209E0
1.147103833E0,6.341925180E-1,6.158555035E-1,6.868554658E-1,1.119485856E0
1.157182833E0,4.592909689E-1,5.099928336E-1,4.703582132E-1,8.320322909E-1
1.167262833E0,6.302621658E-1,6.824798481E-1,1.464628118E-1,9.404575993E-1
1.177342833E0,8.360730471E-1,9.692818290E-1,-1.858560884E-1,1.293471256E0
1.187421833E0,8.738508841E-1,1.141452217E0,-4.182653689E-1,1.497155453E0
1.197501833E0,7.607990626E-1,9.917203729E-1,-8.926745331E-1,1.535966254E0
1.207580833E0,5.260952980E-1,5.713697407E-1,-1.559200400E0,1.741937292E0
1.217660833E0,3.541286492E-1,1.284522182E-1,-1.833161749E0,1.871467090E0
1.227739833E0,9.709931628E-1,9.833009671E-1,-1.265915757E0,1.874100109E0
1.237819833E0,1.277659889E0,1.704346857E0,-7.715249026E-1,2.265494135E0
1.247898833E0,1.091407945E0,1.616507645E0,-3.537623942E-1,1.982275485E0
1.257978833E0,7.381877334E-1,1.260917265E0,3.274072391E-1,1.497340635E0
1.268058833E0,2.548538178E-2,8.384261128E-1,1.250769714E0,1.505998914E0
1.278137833E0,-7.790740965E-1,2.936438079E-1,4.180431163E0,4.262533031E0
1.288217833E0,-1.161361840E0,-4.739211410E-1,7.313059992E0,7.419852358E0
1.298296833E0,-1.577197691E0,-1.283152910E0,5.310661696E0,5.686577318E0
1.308376833E0,-1.648506971E0,-1.234113920E0,4.757530298E0,5.184082072E0
1.318455833E0,-1.218043433E0,-8.894864850E-1,4.598075557E0,4.839123355E0
1.328536333E0,-7.991724385E-1,-9.060816870E-1,4.113109830E0,4.286879178E0
1.338615333E0,-5.595867240E-1,-8.441843777E-1,3.505684696E0,3.649056008E0
1.348695333E0,-6.110545009E-1,-7.341306429E-1,2.690787486E0,2.855288550E0
1.358775333E0,-6.951313224E-1,-7.084248941E-1,1.982183302E0,2.216782359E0
1.368854333E0,-7.792753138E-1,-8.447157434E-1,1.259891371E0,1.705327232E0
1.378934333E0,-7.894013757E-1,-9.657420708E-1,5.471409255E-1,1.362048263E0
1.389013333E0,-7.340113597E-1,-9.910498434E-1,-9.179602325E-2,1.236680629E0
1.399093333E0,-8.407017030E-1,-1.005382100E0,-6.542741954E-1,1.464802800E0
1.409172333E0,-1.010710594E0,-9.057435717E-1,-1.172987128E0,1.793824441E0
1.419252333E0,-1.082576968E0,-6.500787451E-1,-1.631243359E0,2.062893638E0
1.429331333E0,-9.914198991E-1,-2.465347648E-1,-1.840932698E0,2.105404001E0
1.439411333E0,-1.034394011E0,4.861579746E-2,-1.767807419E0,2.048774643E0
1.449491333E0,-1.102090515E0,2.166781508E-1,-1.678019915E0,2.019233458E0
1.459570333E0,-1.112327528E0,2.600889031E-1,-1.579529414E0,1.949315761E0
1.469650333E0,-1.040329958E0,2.626651132E-1,-1.485237215E0,1.832268803E0
1.479729333E0,-9.537880231E-1,2.430430269E-1,-1.375036495E0,1.691007649E0
1.489809333E0,-8.246358202E-1,1.487366478E-1,-1.088514158E0,1.373684788E0
1.499888333E0,-8.244211543E-1,-9.086733922E-2,-7.164996797E-1,1.096037820E0
1.509968333E0,-9.467491449E-1,-4.824751058E-1,-5.033803636E-1,1.175800987E0
1.520047333E0,-9.364311482E-1,-7.905238219E-1,-3.499704748E-1,1.274484422E0
1.530127333E0,-8.340139501E-1,-9.121175484E-1,-3.585144264E-1,1.286883944E0
1.540206333E0,-6.996896656E-1,-9.347442265E-1,-4.649670804E-1,1.256784302E0
1.550286333E0,-6.095887502E-1,-9.121567979E-1,-5.526612818E-1,1.228439238E0
1.560366333E0,-6.071725345E-1,-8.764515795E-1,-5.936777455E-1,1.220360243E0
1.570445333E0,-6.402986191E-1,-8.674093721E-1,-6.960455346E-1,1.283300716E0
1.580525333E0,-6.633642769E-1,-7.863967109E-1,-8.458552927E-1,1.331894563E0
1.590604333E0,-5.990190308E-1,-6.118677755E-1,-9.784695590E-1,1.300234076E0
1.600684333E0,-5.082266821E-1,-4.932398298E-1,-9.086637443E-1,1.152063232E0
1.610763333E0,-5.915531597E-1,-5.049349920E-1,-6.536280781E-1,1.015935112E0
1.620843333E0,-7.608682059E-1,-4.569747405E-1,-4.846926624E-1,1.011273117E0
1.630922333E0,-8.317646724E-1,-2.694826012E-1,-3.311675835E-1,9.349466888E-1
1.641002333E0,-7.588769366E-1,-1.857923537E-2,-1.628455406E-1,7.763749500E-1
1.651082333E0,-6.675828968E-1,2.251992982E-1,7.521039605E-2,7.085465769E-1
1.661161333E0,-6.190992464E-1,3.533340126E-1,3.580916727E-1,7.977207828E-1
1.671241333E0,-6.215235020E-1,3.643373030E-1,5.433080757E-1,9.023396251E-1
1.681320333E0,-5.731114800E-1,3.824727347E-1,6.540876693E-1,9.500383363E-1
1.691400333E0,-4.878606838E-1,3.948298017E-1,6.951012093E-1,9.365171169E-1
1.701479333E0,-3.607885547E-1,4.662902322E-1,8.243363696E-1,1.013471959E0
1.711559333E0,-3.351072912E-1,4.499221945E-1,1.255197226E0,1.374862522E0
1.721638333E0,-4.670751478E-1,2.397889783E-1,1.560296168E0,1.646263065E0
1.731718333E0,-4.342018090E-1,1.382154603E-1,1.581277732E0,1.645622675E0
1.741797333E0,-2.156254327E-1,2.940402491E-1,1.388598527E0,1.435674011E0
1.751877333E0,3.212679550E-2,5.180949549E-1,1.125249290E0,1.239209618E0
1.761957333E0,1.933858404E-1,6.412791972E-1,8.878535038E-1,1.112169473E0
1.772036333E0,2.343759915E-1,6.640317366E-1,7.531324857E-1,1.031057124E0
1.782116333E0,2.276810758E-1,5.728514251E-1,6.138588256E-1,8.699540708E-1
1.792195333E0,2.661488843E-1,4.519423344E-1,4.920431972E-1,7.191617413E-1
1.802275333E0,3.939415365E-1,3.776869348E-1,3.880773640E-1,6.696576703E-1
1.812354333E0,5.011169064E-1,3.639641044E-1,1.931896663E-1,6.487759786E-1
1.822434333E0,6.268662491E-1,4.393113253E-1,-1.124945819E-2,7.655601121E-1
1.832513333E0,7.572077027E-1,5.689978176E-1,-2.321777308E-1,9.752069115E-1
1.842593333E0,8.371853337E-1,6.989333282E-1,-3.947116148E-1,1.159820822E0
1.852673333E0,8.274852414E-1,7.696523318E-1,-4.308041382E-1,1.209416695E0
1.862752333E0,8.097988759E-1,7.768069848E-1,-4.431522882E-1,1.206477211E0
1.872832333E0,8.319563149E-1,7.879196182E-1,-4.539287066E-1,1.232485256E0
1.882911333E0,8.917541814E-1,8.191726935E-1,-4.857211876E-1,1.304681760E0
1.892991333E0,9.156385955E-1,8.393144511E-1,-5.087668186E-1,1.342269146E0
1.903070333E0,8.698179133E-1,8.051105784E-1,-4.660271806E-1,1.273564910E0
1.913150333E0,8.267256881E-1,7.330348746E-1,-3.994174540E-1,1.174882885E0
1.923229333E0,8.030121589E-1,6.872888906E-1,-3.585886860E-1,1.116145328E0
1.933309333E0,7.981674483E-1,6.340656334E-1,-3.609240639E-1,1.081377216E0
1.943388333E0,8.016693458E-1,5.680722034E-1,-2.949528533E-1,1.025854256E0
1.953468333E0,7.824181192E-1,5.157736833E-1,-2.383377725E-1,9.669568240E-1
1.963548333E0,7.782554863E-1,5.135847051E-1,-2.666722101E-1,9.698272624E-1
1.973627333E0,7.884375353E-1,5.694729039E-1,-3.072928172E-1,1.019981378E0
1.983707333E0,7.662705946E-1,5.660027276E-1,-3.192965662E-1,1.004728824E0
1.993786333E0,6.671781233E-1,5.331874225E-1,-2.499965358E-1,8.898953554E-1
2.003866333E0,5.445023695E-1,5.533782236E-1,-1.395490640E-1,7.887865554E-1
2.013945333E0,4.558721749E-1,6.043169005E-1,-2.777719796E-2,7.574892269E-1
