"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.792032917E-1,-2.391341633E0,-3.298207066E0,-1.087606202E1,1.161401781E1
9.892822917E-1,-2.425587167E0,-3.503450767E0,-1.072617449E1,1.154159693E1
9.993602917E-1,-2.685289057E0,-3.342430142E0,-1.038043331E1,1.123102899E1
1.009439292E0,-3.280066079E0,-3.747698028E0,-1.074132931E1,1.183977319E1
1.019517292E0,-3.385221528E0,-3.961228111E0,-1.070161619E1,1.190275775E1
1.029596292E0,-3.072772636E0,-3.721628802E0,-1.026857607E1,1.134619351E1
1.039674292E0,-2.822766160E0,-3.565972705E0,-9.879467261E0,1.087603069E1
1.049753292E0,-2.766347254E0,-3.708023793E0,-9.688192558E0,1.073606970E1
1.059831292E0,-2.724784660E0,-3.953952128E0,-9.530562733E0,1.067191711E1
1.069910292E0,-2.467313336E0,-4.044926618E0,-9.150964417E0,1.030481519E1
1.079988292E0,-2.179844042E0,-4.261584376E0,-8.454292645E0,9.715342793E0
1.090067292E0,-2.048519379E0,-4.435013377E0,-9.259499849E0,1.046919829E1
1.100145292E0,-1.463057264E0,-4.216573095E0,-8.874008124E0,9.933179018E0
1.110224292E0,-1.587713908E0,-4.196476800E0,-8.224246809E0,9.368537163E0
1.120302292E0,-1.633491613E0,-4.239179893E0,-8.316954414E0,9.476849251E0
1.130381292E0,-1.240289165E0,-4.193854031E0,-8.011611643E0,9.127576346E0
1.140459292E0,-6.003246409E-1,-4.193117867E0,-7.618018016E0,8.716468643E0
1.150538292E0,-2.279218349E-1,-4.117730007E0,-7.135858952E0,8.241852447E0
1.160616292E0,1.857400212E-1,-3.790611036E0,-6.589212116E0,7.604008659E0
1.170695292E0,7.162692994E-1,-3.438159003E0,-5.801306239E0,6.781528818E0
1.180774292E0,1.167217534E0,-2.997863957E0,-4.586971110E0,5.602668029E0
1.190852292E0,1.770115754E0,-2.201876643E0,-3.117667558E0,4.207305734E0
1.200931292E0,2.244263548E0,-1.002894548E0,-8.359927940E-1,2.596420670E0
1.211009292E0,1.749802234E0,1.071770071E0,2.465353934E0,3.207564335E0
1.221088292E0,7.814281856E-1,3.604704369E0,6.372917177E0,7.363327844E0
1.231166292E0,-4.131820920E-1,5.758751957E0,1.068430609E1,1.214447776E1
1.241245292E0,-9.928580949E-1,6.992777000E0,1.449152293E1,1.612107112E1
1.251323292E0,-2.019251872E-1,7.125840333E0,1.794729871E1,1.931123780E1
1.261402292E0,1.032822791E0,6.522633380E0,2.033481977E1,2.138027980E1
1.271480292E0,2.171718312E0,6.079900337E0,2.121270670E1,2.217341819E1
1.281559292E0,2.795949368E0,6.558864482E0,2.150523354E1,2.265637010E1
1.291637292E0,2.896918503E0,7.345065896E0,2.184230915E1,2.322560223E1
1.301716292E0,2.683798310E0,7.739331953E0,2.111121307E1,2.264472013E1
1.311794292E0,2.457807518E0,7.264101840E0,1.894340698E1,2.043674782E1
1.321873292E0,2.573072803E0,5.865135030E0,1.620626686E1,1.742594612E1
1.331951292E0,2.540172567E0,4.552826879E0,1.289546577E1,1.390948406E1
1.342030292E0,2.171645368E0,3.450375298E0,9.414010184E0,1.025888498E1
1.352108292E0,1.727697713E0,2.297943180E0,6.260097490E0,6.888708357E0
1.362187292E0,1.421525660E0,1.201888161E0,3.566531991E0,4.023110836E0
1.372265292E0,9.433853880E-1,1.684343094E-1,1.481372205E0,1.764315651E0
1.382344292E0,2.294393335E-1,-4.464568421E-1,-2.663541216E-1,5.682522659E-1
1.392422292E0,-3.943777388E-1,-5.884731388E-1,-1.671083363E0,1.815035548E0
1.402501292E0,-6.722992609E-1,-5.535325170E-1,-2.729497223E0,2.865054910E0
1.412579292E0,-7.725335473E-1,-4.936383176E-1,-3.460279897E0,3.579668118E0
1.422658292E0,-8.624711792E-1,-3.215886748E-1,-4.239530725E0,4.338305727E0
1.432736292E0,-1.055516273E0,-2.527985215E-2,-5.276497584E0,5.381094724E0
1.442815292E0,-1.280354286E0,2.635316706E-1,-6.210968015E0,6.347037082E0
1.452893292E0,-1.570871150E0,4.965967163E-1,-7.085295154E0,7.274314531E0
1.462972292E0,-1.857883192E0,6.714550692E-1,-7.861412460E0,8.105824309E0
1.473050292E0,-2.038038245E0,7.380206493E-1,-8.392214511E0,8.667614364E0
1.483129292E0,-2.114907788E0,6.700874054E-1,-8.768393376E0,9.044698695E0
1.493207292E0,-2.123989684E0,2.745431471E-1,-9.065105656E0,9.314657625E0
1.503286292E0,-2.183023027E0,-1.998128074E-1,-9.258064358E0,9.514056461E0
1.513364292E0,-2.224261100E0,-6.089568123E-1,-9.347032667E0,9.627314554E0
1.523443292E0,-2.231780765E0,-1.119962530E0,-9.102050119E0,9.438351436E0
1.533521292E0,-2.346631483E0,-1.594647683E0,-8.584951018E0,9.041623999E0
1.543600292E0,-2.364357609E0,-1.977969214E0,-8.149017702E0,8.712579333E0
1.553678292E0,-2.290059525E0,-2.370273530E0,-7.864571711E0,8.527253804E0
1.563757292E0,-2.102815746E0,-2.714882400E0,-7.596930617E0,8.337012373E0
1.573835292E0,-1.942733746E0,-3.053993134E0,-7.523275580E0,8.348698337E0
1.583914292E0,-2.021594120E0,-3.243241484E0,-7.538649080E0,8.452022720E0
1.593992292E0,-1.969685171E0,-3.288763228E0,-7.709768431E0,8.610235333E0
1.604071292E0,-1.958672817E0,-3.411374955E0,-7.887863510E0,8.814321814E0
1.614149292E0,-2.055870937E0,-3.389960404E0,-7.911695591E0,8.849483826E0
1.624228292E0,-1.964046993E0,-3.250840526E0,-7.836117990E0,8.708053162E0
1.634307292E0,-1.675099961E0,-3.242875156E0,-7.459383640E0,8.304492967E0
1.644385292E0,-1.413687176E0,-3.253343427E0,-6.881952968E0,7.742353100E0
1.654464292E0,-1.203877968E0,-3.209590174E0,-6.241692209E0,7.121061219E0
1.664542292E0,-7.295555621E-1,-3.136754332E0,-5.478775578E0,6.355191648E0
1.674621292E0,-1.923498599E-1,-2.917024738E0,-4.879649981E0,5.688322752E0
1.684699292E0,3.386338931E-1,-2.512319647E0,-4.356701910E0,5.040562911E0
1.694778292E0,9.336801794E-1,-1.815626241E0,-3.304051065E0,3.883942683E0
1.704856292E0,1.370670672E0,-7.631505203E-1,-1.576702870E0,2.224214187E0
1.714935292E0,1.719966086E0,7.976221955E-1,5.743380797E-1,1.980996904E0
1.725013292E0,1.842990041E0,2.533209118E0,3.321196856E0,4.565534939E0
1.735092292E0,1.717581006E0,4.056150348E0,6.371282880E0,7.745688201E0
1.745170292E0,1.681599726E0,5.230923216E0,9.405126509E0,1.089250843E1
1.755249292E0,1.935044073E0,5.963461808E0,1.167145292E1,1.324877675E1
1.765327292E0,2.157296740E0,6.124033951E0,1.321089265E1,1.472023796E1
1.775406292E0,2.099136094E0,6.267500650E0,1.425114740E1,1.570933286E1
1.785484292E0,1.995181370E0,5.945551786E0,1.513831970E1,1.638594087E1
1.795563292E0,2.373450322E0,5.692871963E0,1.610475101E1,1.724543600E1
1.805641292E0,2.655963809E0,6.170498266E0,1.711964405E1,1.839052487E1
1.815720292E0,2.490901881E0,6.066250597E0,1.644296683E1,1.770240511E1
1.825798292E0,2.645174527E0,4.786352978E0,1.498135471E1,1.594826360E1
1.835877292E0,3.236138287E0,3.303418981E0,1.341056103E1,1.418549665E1
1.845955292E0,3.510849249E0,1.846064507E0,1.070008656E1,1.141165496E1
1.856034292E0,3.218095534E0,6.161772466E-1,7.743192285E0,8.407903426E0
1.866112292E0,2.582539153E0,-3.547400486E-1,5.039826268E0,5.674081228E0
1.876191292E0,1.760094503E0,-1.110652885E0,2.842228618E0,3.522746941E0
1.886269292E0,7.503955503E-1,-1.389821472E0,1.437341502E0,2.135567325E0
1.896348292E0,1.047584233E-1,-1.369389254E0,2.086333323E-1,1.389146905E0
1.906426292E0,-1.085822099E-1,-1.557876298E0,-3.427140802E-1,1.598818813E0
1.916505292E0,-8.243901640E-2,-1.718656309E0,-7.914516288E-1,1.893930142E0
1.926583292E0,2.600100388E-1,-1.636879490E0,-1.720928537E0,2.389262379E0
1.936662292E0,2.586122619E-1,-1.056063865E0,-2.079943485E0,2.346980207E0
1.946739458E0,-9.604076560E-1,-4.204115894E-1,-5.074418396E0,5.181587674E0
1.956818458E0,-9.693006863E-1,2.801965275E-1,-6.295561438E0,6.375903679E0
1.966896458E0,-9.543702596E-1,6.121742427E-1,-6.206935190E0,6.309645343E0
1.976975458E0,-1.514164560E0,4.687423351E-1,-6.496502758E0,6.687074231E0
1.987053458E0,-1.439392120E0,4.434885031E-1,-7.331265882E0,7.484383152E0
1.997132458E0,-1.241109675E0,1.361185026E-1,-7.852138776E0,7.950783913E0
2.007210458E0,-1.284977387E0,-3.660739991E-1,-8.026181150E0,8.136630808E0
2.017289458E0,-1.320493960E0,-3.907314152E-1,-8.237963208E0,8.352269940E0
2.027367458E0,-1.363639103E0,-1.601765791E-1,-8.246916465E0,8.360430570E0
2.037446458E0,-1.792078481E0,-4.330623329E-2,-8.054099266E0,8.251177837E0
2.047524458E0,-2.254575258E0,4.414823234E-2,-8.170213274E0,8.475697235E0
2.057603458E0,-2.455295846E0,1.156286895E-2,-8.432262091E0,8.782462944E0
2.067681458E0,-2.490353997E0,-2.045119223E-1,-8.337207415E0,8.703603600E0
2.077760458E0,-2.348454937E0,-6.033917248E-1,-8.096427845E0,8.451713791E0
2.087838458E0,-2.277139371E0,-9.341441560E-1,-7.701006963E0,8.084769462E0
2.097917458E0,-2.150133462E0,-1.128018824E0,-7.233164222E0,7.629820773E0
2.107995458E0,-1.940740723E0,-1.330756993E0,-6.985714733E0,7.371404144E0
2.118074458E0,-1.883497212E0,-1.639884082E0,-6.934380273E0,7.370373893E0
2.128153458E0,-1.781024466E0,-1.784871641E0,-6.875902269E0,7.323649837E0
2.138231458E0,-1.674641978E0,-1.747517581E0,-6.966294376E0,7.374788185E0
2.148310458E0,-1.660988583E0,-1.665075641E0,-7.143680187E0,7.520872728E0
2.158388458E0,-1.786324820E0,-1.593625882E0,-7.533407051E0,7.904607619E0
2.168467458E0,-1.695644446E0,-1.616562170E0,-7.742002376E0,8.088701016E0
2.178545458E0,-1.497937952E0,-1.748787304E0,-7.606441698E0,7.947328510E0
2.188624458E0,-1.183159675E0,-1.963788254E0,-7.416144649E0,7.762443725E0
2.198702458E0,-8.493416950E-1,-2.384165930E0,-7.285590357E0,7.712681463E0
2.208781458E0,-5.370392758E-1,-2.771529641E0,-7.011348342E0,7.558359167E0
2.218859458E0,-2.775246423E-1,-3.164156431E0,-6.771506665E0,7.479452411E0
2.228938458E0,2.700771900E-1,-3.772619738E0,-6.324395227E0,7.369096035E0
2.239016458E0,1.203994328E0,-4.786170545E0,-5.247243964E0,7.203513035E0
2.249095458E0,2.349871133E0,-6.171979365E0,-3.535849312E0,7.491158387E0
2.259173458E0,3.587982502E0,-7.955339209E0,-9.040374273E-1,8.773729198E0
2.269252458E0,4.097907946E0,-8.973610765E0,3.228886278E0,1.037999260E1
2.279330458E0,3.562666397E0,-7.704600077E0,7.883753502E0,1.158477550E1
2.289409458E0,4.105084527E0,-5.883612816E0,1.233147376E1,1.426652949E1
2.299487458E0,6.989402572E0,-6.243862696E0,1.676612139E1,1.920782122E1
2.309566458E0,1.006583440E1,-7.483895752E0,1.995723465E1,2.357161286E1
2.319644458E0,1.318081691E1,-7.951243819E0,2.175281167E1,2.664847141E1
2.329723458E0,1.654453531E1,-7.920317895E0,2.260051761E1,2.910732691E1
2.339801458E0,1.820948085E1,-3.621456350E0,2.526560366E1,3.135364200E1
2.349880458E0,1.857475875E1,-1.704070722E0,2.400148241E1,3.039731365E1
2.359958458E0,1.560636359E1,-2.759853336E0,1.860609748E1,2.444099504E1
