"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.232256250E-1,-1.234593538E-1,-5.178427206E-1,1.493492548E1,1.494441040E1
6.333066250E-1,1.298243404E0,9.884571880E-3,1.462793496E1,1.468543547E1
6.433886250E-1,2.184473429E0,2.528508541E-1,1.419981235E1,1.436908239E1
6.534696250E-1,2.378492376E0,4.053335206E-1,1.262427659E1,1.285277716E1
6.635516250E-1,2.065660199E0,4.852789919E-1,1.094182448E1,1.114567050E1
6.736336250E-1,1.446411410E0,5.909865645E-1,9.233501374E0,9.364770083E0
6.837146250E-1,8.646937059E-1,6.547883119E-1,7.866378500E0,7.940803086E0
6.937966250E-1,1.754985060E0,7.326746862E-1,6.566151282E0,6.836016926E0
7.038776250E-1,1.858339128E0,3.773154174E-1,5.128184713E0,5.467546954E0
7.139596250E-1,1.634037743E0,5.213095348E-1,3.678179312E0,4.058429010E0
7.240416250E-1,8.730495232E-1,6.751221505E-1,1.010241575E0,1.496192978E0
7.341226250E-1,-3.231016418E-1,6.478647700E-1,-1.415317964E0,1.589732169E0
7.442046250E-1,-3.094102987E0,1.818482606E-1,-3.717596562E0,4.840151473E0
7.542866250E-1,-6.437534757E0,-3.146000826E-1,-5.578403361E0,8.524048981E0
7.643676250E-1,-8.408306633E0,-4.544540790E-1,-6.791005960E0,1.081775905E1
7.744496250E-1,-7.692290518E0,-2.193024543E-1,-7.358379421E0,1.064730833E1
7.845306250E-1,-5.381943347E0,-1.718520069E-1,-7.589940856E0,9.306022217E0
7.946126250E-1,-2.997663690E0,-5.092834201E-1,-7.974898730E0,8.534891150E0
8.046946250E-1,-1.897387858E0,-7.570021731E-1,-8.424646093E0,8.668782773E0
8.147756250E-1,-2.352468174E0,-7.730207665E-1,-9.023106861E0,9.356715504E0
8.248576250E-1,-3.472206463E0,-6.720930004E-1,-9.387277883E0,1.003139635E1
8.349386250E-1,-4.300965374E0,-5.310423714E-1,-9.434946139E0,1.038260650E1
8.450206250E-1,-4.324013928E0,-6.125437868E-1,-9.298706599E0,1.027318114E1
8.551026250E-1,-3.953745429E0,-5.631833464E-1,-8.980336232E0,9.828312024E0
8.651836250E-1,-3.536888947E0,-4.499426597E-1,-9.020790778E0,9.699829797E0
8.752656250E-1,-3.232042605E0,-9.653831980E-1,-9.048002551E0,9.656314736E0
8.853466250E-1,-3.234679114E0,-1.650885618E0,-8.973079253E0,9.680120019E0
8.954286250E-1,-3.262902455E0,-2.065455547E0,-8.897695194E0,9.699567971E0
9.055106250E-1,-3.192891403E0,-2.312605366E0,-9.045669512E0,9.867463504E0
9.155916250E-1,-2.690008637E0,-2.433467313E0,-8.551330113E0,9.288872716E0
9.256736250E-1,-2.281266336E0,-2.603524225E0,-8.189840623E0,8.891344326E0
9.357556250E-1,-2.033490719E0,-2.803018359E0,-8.093259239E0,8.803001848E0
9.458366250E-1,-1.930035933E0,-2.755675793E0,-8.215744373E0,8.877907602E0
9.559186250E-1,-1.953604451E0,-2.720572911E0,-7.727717628E0,8.422333825E0
9.659996250E-1,-1.570980200E0,-2.626116112E0,-7.234034287E0,7.854662099E0
9.760816250E-1,-1.175919360E0,-2.457831199E0,-6.810378955E0,7.335187936E0
9.861636250E-1,-8.095511001E-1,-2.276235099E0,-6.096308793E0,6.557560531E0
9.962446250E-1,-1.403624117E-3,-1.875494421E0,-5.002799944E0,5.342797823E0
1.006326625E0,5.696946596E-1,-1.186346554E0,-2.990183054E0,3.266980999E0
1.016407625E0,6.486366025E-1,-2.031886974E-1,-8.125682634E-1,1.059378248E0
1.026489625E0,6.236903340E-1,8.690868652E-1,1.038002985E0,1.490554195E0
1.036571625E0,4.191556075E-1,1.856138383E0,3.237674643E0,3.755459787E0
1.046652625E0,-1.548663571E-1,2.663639741E0,6.105637441E0,6.663165076E0
1.056734625E0,-1.096998614E0,3.575781117E0,9.361568261E0,1.008109998E1
1.066815625E0,-2.147776449E0,4.760849762E0,1.280452286E1,1.382875409E1
1.076897625E0,-3.061605624E0,5.505699082E0,1.525368761E1,1.650336744E1
1.086979625E0,-2.221739196E0,4.884796116E0,1.626159556E1,1.712415978E1
1.097060625E0,-1.014036856E0,3.808840608E0,1.716486408E1,1.761158983E1
1.107142625E0,-8.934231229E-2,3.514528610E0,1.782327927E1,1.816670519E1
1.117223625E0,9.699313816E-1,3.203483926E0,1.808816983E1,1.839524297E1
1.127305625E0,2.092243396E0,2.376837614E0,1.723350805E1,1.752200443E1
1.137387625E0,2.822320895E0,1.186499166E0,1.535496723E1,1.565721221E1
1.147468625E0,2.938790999E0,1.687035736E-1,1.272868915E1,1.306462708E1
1.157550625E0,2.395977013E0,-2.942891943E-1,9.410488406E0,9.715173905E0
1.167631625E0,1.631476955E0,9.519764096E-2,6.041753102E0,6.258878509E0
1.177713625E0,1.049713131E0,7.329753792E-1,3.161146869E0,3.410571813E0
1.187795625E0,8.840360029E-1,9.904043108E-1,6.489725250E-1,1.477696075E0
1.197876625E0,7.313993353E-1,1.069038252E0,-1.203908374E0,1.768384331E0
1.207958625E0,6.088683732E-1,1.136852797E0,-2.366086923E0,2.694721193E0
1.218039625E0,7.041591311E-1,1.022074585E0,-3.170331675E0,3.404626187E0
1.228121625E0,7.652907474E-1,6.991430971E-1,-3.900672299E0,4.036051955E0
1.238203625E0,8.066789478E-1,3.309076747E-1,-4.745506668E0,4.824941901E0
1.248284625E0,6.141494322E-1,-1.725805700E-3,-5.611598589E0,5.645105954E0
1.258366625E0,2.198602787E-1,-2.441920048E-1,-6.422974021E0,6.431373380E0
1.268447625E0,-2.482314076E-1,-4.204914039E-1,-7.183999663E0,7.200575186E0
1.278529625E0,-6.546753144E-1,-6.344752309E-1,-7.848114722E0,7.900890031E0
1.288611625E0,-1.029218713E0,-9.193898767E-1,-8.244737792E0,8.359441977E0
