"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.402187917E-1,1.760078570E0,1.661720216E0,9.612764060E-2,2.422484504E0
6.502967917E-1,2.216587653E0,1.389380885E0,2.494524524E-2,2.616154110E0
6.603747917E-1,2.485252594E0,1.344506721E0,6.859763369E-2,2.826461465E0
6.704527917E-1,2.867685640E0,1.270696440E0,2.057348675E-1,3.143344908E0
6.805297917E-1,3.217412871E0,1.017701452E0,4.149739712E-1,3.399950768E0
6.906077917E-1,3.239930499E0,1.161339182E0,4.852007854E-1,3.475813305E0
7.006857917E-1,3.542353755E0,1.083010466E0,7.604502761E-1,3.781463528E0
7.107580417E-1,3.897249339E0,7.306952575E-1,9.294891876E-1,4.072642646E0
7.208360417E-1,4.175567449E0,5.767567804E-1,9.297784786E-1,4.316537956E0
7.309140417E-1,4.281127233E0,5.200455129E-1,8.160640213E-1,4.389129550E0
7.409920417E-1,4.532851621E0,2.891287342E-1,7.643589936E-1,4.605929213E0
7.510690417E-1,4.728897652E0,-1.102790719E-1,6.118279414E-1,4.769587813E0
7.611470417E-1,4.689166406E0,-1.544235036E-1,6.603687483E-1,4.737954737E0
7.712250417E-1,4.236355103E0,-1.846971703E-1,7.228895169E-1,4.301556329E0
7.813030417E-1,3.781384422E0,-1.467627740E-1,8.593296164E-1,3.880574036E0
7.913810417E-1,3.228568774E0,9.502339393E-2,8.143029861E-1,3.331032141E0
8.014590417E-1,2.391905889E0,4.303430852E-1,5.419905518E-1,2.490012592E0
8.115370417E-1,1.419427972E0,5.830460456E-1,2.310769925E-1,1.551810245E0
8.216140417E-1,5.502990067E-1,3.532387760E-1,-1.184061170E-4,6.539163889E-1
8.316920417E-1,-7.172837913E-2,7.830386549E-2,-1.545983353E-1,1.875555944E-1
8.417700417E-1,-2.512846774E-1,-1.114683956E-1,-3.748837066E-1,4.648730856E-1
8.518480417E-1,-2.762756771E-1,-3.676609334E-1,-4.907109091E-1,6.725325330E-1
8.619260417E-1,-1.933750230E-1,-5.796581689E-1,-5.056479138E-1,7.931439371E-1
8.720040417E-1,-6.249387145E-2,-6.803039530E-1,-5.301421925E-1,8.647367789E-1
8.820820417E-1,-5.690334857E-2,-6.669877964E-1,-3.110438061E-1,7.381456231E-1
8.921600417E-1,-4.688122094E-2,-5.837605754E-1,-1.584735775E-1,6.067026726E-1
9.022370417E-1,-1.157111353E-1,-5.146184197E-1,-1.267730440E-1,5.424874095E-1
9.123150417E-1,-2.594409585E-1,-3.406637540E-1,-3.174862683E-2,4.293825562E-1
9.223930417E-1,-4.048132646E-1,-1.662252313E-1,6.784261197E-2,4.428399561E-1
9.324710417E-1,-6.522791255E-1,2.326957941E-2,-4.468047515E-2,6.542215800E-1
9.425490417E-1,-9.750167781E-1,1.641041538E-1,-2.001136467E-1,1.008778153E0
9.526270417E-1,-1.453692656E0,4.774953246E-1,-5.112805367E-1,1.613267464E0
9.627050417E-1,-1.426031817E0,6.314250308E-1,-9.376109701E-1,1.819719386E0
9.727820417E-1,-1.654255076E0,6.200700304E-1,-8.322093531E-1,1.952848972E0
9.828600417E-1,-1.840707580E0,1.067630827E0,-1.040418470E0,2.368651636E0
9.929380417E-1,-1.959578551E0,1.288900869E0,-1.141311007E0,2.608410313E0
1.003016042E0,-2.123284802E0,1.625180381E0,-9.316430095E-1,2.831520496E0
1.013094042E0,-2.348548200E0,1.487455063E0,-1.112565802E0,2.994328619E0
1.023172042E0,-2.494097677E0,1.517004260E0,-1.292426156E0,3.192521028E0
1.033250042E0,-2.514810854E0,1.407893754E0,-1.204714705E0,3.123743903E0
1.043327042E0,-2.715358656E0,1.241311258E0,-9.921505818E-1,3.146170537E0
1.053405042E0,-2.601830871E0,1.269412392E0,-7.442450103E-1,2.989118990E0
1.063483042E0,-2.466681837E0,1.305539998E0,-6.049128780E-1,2.855673924E0
