"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.442525833E-1,-3.673910844E-1,-1.229948949E0,-1.637191731E0,2.080420003E0
8.542785833E-1,-4.306246287E-1,-1.020172486E0,-1.786777541E0,2.102085501E0
8.643055833E-1,-6.254316348E-1,-6.987235594E-1,-1.947044460E0,2.161101911E0
8.743325833E-1,-9.955364120E-1,-2.313842636E-1,-1.971438897E0,2.220631160E0
8.843585833E-1,-1.448176392E0,3.560585958E-1,-1.730884007E0,2.284721434E0
8.943855833E-1,-2.011362078E0,9.790174431E-1,-1.280766954E0,2.577676580E0
9.044125833E-1,-2.692658011E0,1.397909049E0,-8.112820221E-1,3.140499226E0
9.144385833E-1,-3.379854954E0,1.420443633E0,-3.928055687E-1,3.687190779E0
9.244655833E-1,-3.847166768E0,1.177342719E0,-1.356741142E-1,4.025572690E0
9.344915833E-1,-4.107690631E0,6.891733021E-1,-2.738872357E-1,4.174098271E0
9.445185833E-1,-4.234432538E0,4.362432182E-2,-8.143816312E-1,4.312254566E0
9.545455833E-1,-4.109628983E0,-2.915866113E-1,-1.534687702E0,4.396514468E0
9.645715833E-1,-3.747217387E0,1.960185492E-1,-2.193540852E0,4.346456360E0
9.745985833E-1,-3.459670032E0,1.367790626E0,-2.227301506E0,4.336016597E0
9.846255833E-1,-3.224028996E0,2.358787259E0,-1.481355833E0,4.260593316E0
9.946515833E-1,-2.915947389E0,2.519247136E0,-3.348197544E-1,3.868004599E0
1.004678583E0,-2.629533225E0,2.289706500E0,9.989125943E-1,3.626985967E0
1.014705583E0,-1.977987340E0,2.434253179E0,2.263660516E0,3.868097903E0
1.024731583E0,-7.736334085E-1,3.019864106E0,3.542183601E0,4.718596457E0
1.034758583E0,4.019440359E-1,3.583600014E0,4.511324512E0,5.775447768E0
1.044784583E0,9.768837941E-1,4.024937911E0,4.707222024E0,6.269957441E0
1.054811583E0,8.027121967E-1,4.043404003E0,3.407556138E0,5.348355040E0
1.064838583E0,1.182529199E-1,3.103366438E0,1.785520974E0,3.582311007E0
1.074864583E0,-8.487180895E-1,1.854995837E0,8.836405849E-1,2.223095282E0
1.084891583E0,-1.751936907E0,1.125824071E0,6.894954836E-1,2.193665149E0
1.094918583E0,-2.334232462E0,9.086748540E-1,9.889821218E-1,2.693031157E0
1.104944583E0,-2.571087381E0,1.037961470E0,1.613863095E0,3.208178365E0
1.114971583E0,-2.352913147E0,1.419679987E0,2.079615895E0,3.446228926E0
1.124998583E0,-1.711917393E0,1.885397265E0,2.004876785E0,3.241128650E0
1.135024583E0,-5.019787860E-1,1.988866670E0,1.412640232E0,2.490607507E0
1.145051833E0,8.382971817E-1,1.486608387E0,5.946792273E-1,1.807315701E0
1.155077833E0,1.524616458E0,5.703040856E-1,-1.575779302E-1,1.635399920E0
1.165104833E0,1.968548180E0,-5.445161104E-1,-6.759762825E-1,2.151423637E0
1.175131833E0,2.312238745E0,-1.591875810E0,-9.747191548E-1,2.971631545E0
1.185157833E0,2.530256274E0,-2.420264885E0,-1.159733975E0,3.688476897E0
1.195184833E0,2.745343763E0,-3.064342706E0,-1.321690739E0,4.321339492E0
1.205211833E0,2.978220820E0,-3.445648994E0,-1.519332329E0,4.801111014E0
1.215237833E0,3.185375392E0,-3.554144665E0,-1.655311814E0,5.051595578E0
1.225264833E0,3.463564278E0,-3.497093967E0,-1.754901006E0,5.225478089E0
1.235291833E0,3.535755756E0,-3.409313811E0,-1.819291568E0,5.237825049E0
1.245317833E0,3.429165693E0,-3.294870937E0,-1.744500564E0,5.065435229E0
1.255344833E0,3.364240549E0,-3.057303243E0,-1.658139966E0,4.838868229E0
1.265370833E0,3.315125692E0,-2.751185716E0,-1.662254798E0,4.617593768E0
1.275397833E0,3.239290228E0,-2.364464906E0,-1.585548538E0,4.312500393E0
1.285424833E0,3.200902088E0,-1.979848509E0,-1.453786211E0,4.034732785E0
1.295450833E0,3.118545225E0,-1.643980933E0,-1.278579803E0,3.750035192E0
1.305477833E0,2.902899912E0,-1.458931176E0,-1.047665363E0,3.413636007E0
1.315504833E0,2.579820197E0,-1.339899992E0,-8.384954023E-1,3.025537767E0
1.325530833E0,2.241321375E0,-1.320258025E0,-6.642694259E-1,2.684745170E0
1.335557833E0,1.906679960E0,-1.286747047E0,-6.013475382E-1,2.377554478E0
1.345584833E0,1.536407953E0,-1.255728738E0,-7.192765224E-1,2.110630895E0
1.355610833E0,1.136548449E0,-1.232829872E0,-8.312663434E-1,1.871527612E0
1.365637833E0,6.230611736E-1,-1.185487306E0,-9.195120835E-1,1.624526962E0
1.375663833E0,-1.639606047E-1,-9.535931647E-1,-1.073705061E0,1.445360011E0
1.385690833E0,-9.206756794E-1,-6.122642899E-1,-1.213819843E0,1.641910435E0
1.395717833E0,-1.527655256E0,-3.248812419E-1,-1.424060136E0,2.113581244E0
1.405743833E0,-2.136007758E0,-1.413388968E-2,-1.762515104E0,2.769329956E0
1.415770833E0,-2.469171581E0,3.962096715E-1,-1.986434666E0,3.193698966E0
1.425797833E0,-2.619584187E0,1.030833714E0,-1.942021263E0,3.419983340E0
1.435823833E0,-3.086079730E0,1.936559232E0,-1.554938510E0,3.961310835E0
1.445850833E0,-3.825619778E0,2.721522791E0,-9.946159141E-1,4.799095103E0
1.455877833E0,-4.682490056E0,2.692925228E0,-7.583977573E-1,5.454605995E0
1.465903833E0,-5.322212870E0,2.041247782E0,-1.099437341E0,5.805291104E0
1.475930833E0,-5.827949077E0,1.521750737E0,-1.937300659E0,6.327230800E0
1.485956833E0,-6.023914416E0,1.387068311E0,-2.873216522E0,6.816661689E0
1.495983833E0,-6.174204816E0,1.827887560E0,-3.269440811E0,7.221580246E0
1.506010833E0,-6.412107555E0,2.388682319E0,-2.488122407E0,7.280912006E0
1.516036833E0,-5.579299155E0,2.884072462E0,-8.425270575E-1,6.336900257E0
1.526063833E0,-2.857288706E0,3.840544211E0,8.644194715E-1,4.864267634E0
1.536090833E0,-6.955409199E-1,4.636066672E0,1.687847184E0,4.982541467E0
1.546116833E0,-1.544524473E-1,4.618799259E0,2.021309799E0,5.044091143E0
1.556143833E0,-2.618160975E-1,3.697554061E0,2.310919029E0,4.368157559E0
1.566169833E0,-6.362472296E-2,2.155611718E0,2.243688912E0,3.112049151E0
1.576196833E0,3.364721775E-2,1.165983918E0,2.288001598E0,2.568190402E0
1.586223833E0,-3.580425560E-2,1.196987609E0,2.943173487E0,3.177472495E0
1.596249833E0,1.627630949E-1,1.430051778E0,3.439331662E0,3.728343090E0
1.606276833E0,5.363995904E-1,1.303885236E0,3.278997501E0,3.569266849E0
1.616303833E0,5.029511780E-1,8.773162365E-1,2.746720197E0,2.926963530E0
1.626329833E0,2.887144589E-1,5.184638411E-1,2.418748556E0,2.490482959E0
1.636356833E0,7.323111355E-2,2.062856752E-1,2.380462449E0,2.390505814E0
1.646382833E0,1.139335817E-1,-1.390818715E-1,2.321296667E0,2.328248879E0
1.656409833E0,4.533129948E-1,-5.146473634E-1,2.092834257E0,2.202341891E0
1.666436833E0,7.238589853E-1,-7.048438400E-1,1.739095982E0,2.011276089E0
1.676462833E0,8.526684684E-1,-7.684995532E-1,1.368116316E0,1.785882788E0
1.686489833E0,9.876239598E-1,-8.281972861E-1,9.956732368E-1,1.628704094E0
1.696516833E0,1.328197374E0,-8.718216079E-1,6.879320844E-1,1.731309254E0
1.706542833E0,1.884961647E0,-9.032217407E-1,5.753734754E-1,2.167935553E0
1.716569833E0,2.490821482E0,-9.370396972E-1,4.226899570E-1,2.694606066E0
1.726595833E0,3.132592576E0,-1.179113256E0,1.018748689E-1,3.348704646E0
1.736622833E0,3.611863700E0,-1.539736773E0,-3.009117508E-1,3.937879709E0
1.746649833E0,3.953442251E0,-1.861313753E0,-6.640503015E-1,4.419859423E0
1.756675833E0,4.167464377E0,-2.121590279E0,-8.644811596E-1,4.755652670E0
1.766702833E0,4.266201630E0,-2.243067353E0,-8.988094318E-1,4.903028237E0
1.776729833E0,4.178377036E0,-2.229080814E0,-8.104740831E-1,4.804633614E0
1.786755833E0,3.968650274E0,-2.216384754E0,-6.281250085E-1,4.588800214E0
1.796782833E0,3.609659885E0,-2.209066964E0,-4.148098107E-1,4.252256873E0
1.806809833E0,3.159889718E0,-2.296559436E0,-2.592417146E-1,3.914881165E0
1.816835833E0,2.556327254E0,-2.488676139E0,-1.607947759E-1,3.571298491E0
1.826862833E0,1.956739143E0,-2.646106573E0,-3.700922057E-2,3.291212201E0
1.836888833E0,1.503397497E0,-2.689329191E0,8.206450224E-2,3.082114552E0
1.846915833E0,1.241006618E0,-2.663303234E0,1.603084338E-1,2.942614541E0
1.856942833E0,1.058060104E0,-2.530404208E0,1.174242233E-1,2.745218587E0
1.866968833E0,8.532707316E-1,-2.337905098E0,-4.877396464E-2,2.489226805E0
1.876995833E0,6.588689375E-1,-2.097680429E0,-2.254528481E-1,2.210248956E0
1.887022833E0,3.415732884E-1,-1.850876473E0,-3.312978302E-1,1.911066269E0
1.897048833E0,8.197094679E-2,-1.621732278E0,-3.282661951E-1,1.656651295E0
1.907075833E0,-1.337878025E-1,-1.307111730E0,-3.359938753E-1,1.356219796E0
1.917101833E0,-6.672608614E-1,-9.286273080E-1,-5.361629243E-1,1.262955429E0
1.927128833E0,-1.437914529E0,-4.656237227E-1,-9.615174575E-1,1.791345713E0
1.937155833E0,-1.763060065E0,1.806362790E-1,-1.188264879E0,2.133772172E0
1.947181833E0,-1.699528897E0,7.855061799E-1,-1.026544343E0,2.135231069E0
1.957208833E0,-1.943822059E0,1.134744583E0,-7.161139096E-1,2.361971337E0
1.967235833E0,-2.659737602E0,1.162704214E0,-4.047675101E-1,2.930856861E0
1.977261833E0,-3.621266608E0,9.567629403E-1,-1.180891979E-1,3.747387387E0
1.987288833E0,-4.634226553E0,6.637297279E-1,3.879569113E-2,4.681676836E0
1.997314833E0,-5.372921678E0,3.491237980E-1,3.769436806E-2,5.384384427E0
2.007341833E0,-5.294621614E0,-6.776922941E-3,-8.985006988E-2,5.295388276E0
2.017368833E0,-4.601647621E0,-2.436751109E-1,-4.922898035E-1,4.634316308E0
2.027394833E0,-3.924740024E0,4.850850105E-3,-1.150720492E0,4.089959099E0
2.037421833E0,-3.910707291E0,9.568611735E-1,-1.515781900E0,4.301954159E0
2.047448833E0,-4.147492043E0,1.760842216E0,-1.081163769E0,4.633699456E0
2.057474833E0,-3.697059971E0,1.554229097E0,-6.859807223E-3,4.010477225E0
2.067501833E0,-2.845871433E0,1.220203394E0,1.365962055E0,3.384336401E0
2.077527833E0,-1.443178192E0,1.719949713E0,2.653085809E0,3.475608526E0
2.087554833E0,4.082736468E-1,2.637528707E0,3.568995423E0,4.456565200E0
2.097581833E0,1.712117953E0,3.587632254E0,4.002101610E0,5.640857237E0
2.107607833E0,2.252388400E0,4.300001460E0,3.400544157E0,5.926800707E0
2.117634833E0,9.609308356E-1,3.996740298E0,1.802491787E0,4.488462735E0
2.127660833E0,-7.794513881E-1,2.974262840E0,6.941315947E-1,3.152079088E0
2.137688083E0,-1.800851204E0,1.753051971E0,4.812680943E-1,2.558881641E0
2.147715083E0,-2.319625533E0,1.069300207E0,9.227238129E-1,2.715784376E0
2.157741083E0,-2.366154751E0,1.196764246E0,1.550405602E0,3.071594130E0
2.167768083E0,-1.779922265E0,1.709597218E0,2.074614771E0,3.224107996E0
2.177795083E0,-9.069241977E-1,2.218001509E0,2.158658118E0,3.225189462E0
2.187821083E0,-2.155090731E-1,2.604823476E0,1.761395801E0,3.151835127E0
2.197848083E0,3.839889908E-1,2.543066354E0,9.670848839E-1,2.747705806E0
2.207874083E0,8.414850837E-1,1.902765250E0,1.577647488E-1,2.086504842E0
2.217901083E0,1.135014140E0,9.727164835E-1,-3.689483441E-1,1.539661435E0
2.227928083E0,1.475613867E0,1.492794156E-2,-6.796810783E-1,1.624692431E0
2.237954083E0,1.708577464E0,-8.985018682E-1,-9.447558291E-1,2.149210584E0
2.247981083E0,1.848824100E0,-1.691512365E0,-1.151971065E0,2.757970625E0
2.258008083E0,2.292564034E0,-2.363282014E0,-1.260761582E0,3.525687379E0
2.268034083E0,2.805353152E0,-2.819331506E0,-1.308615049E0,4.187016813E0
2.278061083E0,3.176577086E0,-3.007674415E0,-1.322647051E0,4.570135949E0
2.288087083E0,3.566161278E0,-3.186300421E0,-1.462676318E0,5.000943775E0
2.298114083E0,3.819844483E0,-3.241357219E0,-1.656253216E0,5.276436602E0
2.308141083E0,3.898003045E0,-3.131669886E0,-1.715858855E0,5.286393442E0
2.318167083E0,3.929720682E0,-2.945025008E0,-1.501348048E0,5.135165323E0
2.328194083E0,3.863227315E0,-2.805330348E0,-1.354315863E0,4.962718520E0
2.338221083E0,3.721974957E0,-2.682797266E0,-1.271575131E0,4.761029517E0
2.348247083E0,3.502654084E0,-2.474123003E0,-1.222539357E0,4.459200909E0
2.358274083E0,3.287581798E0,-2.260929428E0,-1.164750740E0,4.156517802E0
2.368300083E0,3.080692690E0,-1.993823354E0,-1.100395261E0,3.831040165E0
2.378327083E0,2.921341445E0,-1.700874926E0,-1.028566602E0,3.533434676E0
2.388354083E0,2.657213359E0,-1.470665368E0,-9.260247123E-1,3.175084444E0
2.398380083E0,2.271567267E0,-1.361688471E0,-8.689658278E-1,2.787349091E0
2.408407083E0,1.856352391E0,-1.289751347E0,-8.571692164E-1,2.417486670E0
2.418433083E0,1.333745213E0,-1.219388877E0,-8.123479696E-1,1.981336607E0
2.428460083E0,6.845838225E-1,-1.113162510E0,-7.208944470E-1,1.492472642E0
2.438487083E0,-1.783593732E-1,-1.006035672E0,-7.218633306E-1,1.251002202E0
2.448513083E0,-1.214100655E0,-8.627765501E-1,-9.699582057E-1,1.777425863E0
2.458540083E0,-2.085782515E0,-6.810345626E-1,-1.476781117E0,2.644840117E0
2.468567083E0,-2.329641228E0,-3.663438481E-1,-1.978612554E0,3.078367052E0
2.478593083E0,-2.206504129E0,2.021499395E-1,-2.167987496E0,3.099950783E0
2.488620083E0,-2.310031421E0,9.327536881E-1,-2.100581671E0,3.258637440E0
2.498646083E0,-3.048405535E0,1.659208252E0,-1.862124177E0,3.938686936E0
2.508673083E0,-4.841926669E0,2.251997806E0,-1.472208449E0,5.539236925E0
2.518700083E0,-6.499408239E0,2.081489489E0,-1.454028870E0,6.977757943E0
2.528726083E0,-6.998108491E0,1.375520060E0,-1.340961846E0,7.256979851E0
2.538753083E0,-7.302298776E0,3.434467363E-1,-1.454513605E0,7.453665736E0
2.548780083E0,-7.018517028E0,8.266384184E-2,-1.882487690E0,7.267060925E0
2.558806083E0,-5.579790321E0,1.046402510E0,-2.580612495E0,6.236070805E0
2.568833083E0,-4.549811470E0,2.368888909E0,-2.733559284E0,5.812466382E0
2.578859083E0,-4.677538633E0,3.024841840E0,-1.694023744E0,5.822263501E0
